Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
retrain,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.01009411399718374,-1,[1],[-1]
oracle,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.03666930191684514,2,"[1, 0]","[0.9052400551528343, 0.907235743037967]"
laf,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.25725440797396004,15,"[1, 0]",[-1]
crc,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.04028822004329413,2,"[1, 0]",[-1]
temporal,nn,0,16,0.29115853658536583,0.4569377990430622,0.9717838939857288,0.35567970204841715,0.9052400551528343,0.35108835976184094,0.021496052419983175,8.587667012005113,0.030222292989492416,1,"[0, 1]","[0.8703739267333204, 0.9388637469490773]"
temporal_rev,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.03207849303726107,1,"[1, 0]","[0.8703739267333204, 0.9388637469490773]"
dist,nn,0,16,0.29115853658536583,0.4569377990430622,0.9717838939857288,0.35567970204841715,0.9052400551528343,0.35108835976184094,0.021496052419983175,8.587667012005113,0.0416951070073992,14,"[0, 1]","[0.8703739267333204, 0.9388637469490773]"
dist_leak,nn,0,16,0.2667525773195876,0.49521531100478466,0.9681957186544342,0.34673366834170855,0.907235743037967,0.3487315492705152,0.023513432530030316,8.587667012005113,0.03131002001464367,14,"[1, 0]","[0.8703739267333204, 0.9388637469490773]"
stationary,nn,0,17,0.42805100182149364,0.4906054279749478,0.9760669097147759,0.4571984435797665,0.8869780290505671,0.44610261290404213,0.021283134490581956,16.690597601933405,0.007764171925373375,-1,[0],[-1]
retrain,nn,0,17,0.4132231404958678,0.5219206680584552,0.9749517478018443,0.4612546125461255,0.9324988544988666,0.45181829099968407,0.021001638858318145,16.690597601933405,0.010002103983424604,-1,[2],[-1]
oracle,nn,0,17,0.4132231404958678,0.5219206680584552,0.9749517478018443,0.4612546125461255,0.9324988544988666,0.45181829099968407,0.021001638858318145,16.690597601933405,0.051273667020723224,3,"[2, 1, 0]","[0.8869780290505671, 0.9081088224248348, 0.9324988544988666]"
laf,nn,0,17,0.4132231404958678,0.5219206680584552,0.9749517478018443,0.4612546125461255,0.9324988544988666,0.45181829099968407,0.021001638858318145,16.690597601933405,0.2781969929346815,16,"[2, 1, 0]",[-1]
crc,nn,0,17,0.3771043771043771,0.46764091858037576,0.9731932232468368,0.4175209692451072,0.9081088224248348,0.40641465385164743,0.02219808343623937,16.690597601933405,0.049952234025113285,3,"[1, 2, 0]",[-1]
temporal,nn,0,17,0.3771043771043771,0.46764091858037576,0.9731932232468368,0.4175209692451072,0.9081088224248348,0.40641465385164743,0.02219808343623937,16.690597601933405,0.0505996230058372,2,"[1, 0, 2]","[0.9052400551528343, 0.907235743037967, 0.9564884963628068]"
temporal_rev,nn,0,17,0.4132231404958678,0.5219206680584552,0.9749517478018443,0.4612546125461255,0.9324988544988666,0.45181829099968407,0.021001638858318145,16.690597601933405,0.05167406995315105,2,"[2, 1, 0]","[0.9052400551528343, 0.907235743037967, 0.9564884963628068]"
dist,nn,0,17,0.42805100182149364,0.4906054279749478,0.9760669097147759,0.4571984435797665,0.8869780290505671,0.44610261290404213,0.021283134490581956,16.690597601933405,0.06651478097774088,14,"[0, 2, 1]","[0.8703739267333204, 0.9388637469490773, 0.9422394084598726]"
dist_leak,nn,0,17,0.4132231404958678,0.5219206680584552,0.9749517478018443,0.4612546125461255,0.9324988544988666,0.45181829099968407,0.021001638858318145,16.690597601933405,0.043489314964972436,14,"[2, 1, 0]","[0.8703739267333204, 0.9388637469490773, 0.9422394084598726]"
