Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
temporal,nn,1,8,0.39366714144844966,0.17761629344011073,0.7287376573798774,0.24478811827224417,0.593247632092219,0.12007481182428528,0.19739814795248356,187.91720851277933,0.3251210810849443,3,"[2, 1, 0, 3]","[0.6330656071445018, 0.6354200391805055, 0.6756789514529229, 0.8535908219140369]"
temporal_rev,nn,1,8,0.5438657568583762,0.3861288249542736,0.7679036816796976,0.45162036367841346,0.7310252338367963,0.31706190840553194,0.163894841714295,187.91720851277933,0.3332631289958954,3,"[3, 2, 1, 0]","[0.6330656071445018, 0.6354200391805055, 0.6756789514529229, 0.8535908219140369]"
dist,nn,1,8,0.39366714144844966,0.17761629344011073,0.7287376573798774,0.24478811827224417,0.593247632092219,0.12007481182428528,0.19739814795248356,187.91720851277933,0.6659178159898147,6,"[2, 1, 0, 3]","[0.6330656071445018, 0.6354200391805055, 0.6756789514529229, 0.8535908219140369]"
dist_leak,nn,1,8,0.5438657568583762,0.3861288249542736,0.7679036816796976,0.45162036367841346,0.7310252338367963,0.31706190840553194,0.163894841714295,187.91720851277933,0.2932003120658919,6,"[3, 2, 1, 0]","[0.6330656071445018, 0.6354200391805055, 0.6756789514529229, 0.8535908219140369]"
stationary,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.045727276941761374,-1,[0],[-1]
retrain,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.03196890791878104,-1,[0],[-1]
oracle,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.09848387399688363,1,[0],[0.7277561768971097]
laf,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.045742286019958556,-1,[0],[-1]
crc,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.07002107903826982,-1,[0],[-1]
temporal,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.05133106093853712,-1,[0],[-1]
temporal_rev,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.042049086885526776,-1,[0],[-1]
dist,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.03776859096251428,-1,[0],[-1]
dist_leak,nn,2,5,0.6000582156891282,0.12616665136632088,0.6254830412155291,0.20849557522123893,0.7277561768971097,0.12823818119108285,0.23183770126347206,64.02491175604519,0.04059684800449759,-1,[0],[-1]
stationary,nn,2,6,0.6115611192930781,0.22756541992053705,0.7839573918657198,0.3317024463305042,0.7653821557703957,0.2746227684944058,0.15045290954758123,84.7058463600697,0.026406239019706845,-1,[0],[-1]
retrain,nn,2,6,0.6278509883426254,0.33943005891217976,0.7969657843770175,0.4406402845709204,0.767330389144672,0.35312880292946774,0.14740118552166298,84.7058463600697,0.024742804933339357,-1,[1],[-1]
oracle,nn,2,6,0.6278509883426254,0.33943005891217976,0.7969657843770175,0.4406402845709204,0.767330389144672,0.35312880292946774,0.14740118552166298,84.7058463600697,0.11457972496282309,2,"[1, 0]","[0.7653821557703957, 0.767330389144672]"
laf,nn,2,6,0.6115611192930781,0.22756541992053705,0.7839573918657198,0.3317024463305042,0.7653821557703957,0.2746227684944058,0.15045290954758123,84.7058463600697,2.677157945930958,5,"[0, 1]",[-1]
crc,nn,2,6,0.6115611192930781,0.22756541992053705,0.7839573918657198,0.3317024463305042,0.7653821557703957,0.2746227684944058,0.15045290954758123,84.7058463600697,0.07737772993277758,2,"[0, 1]",[-1]
temporal,nn,2,6,0.6115611192930781,0.22756541992053705,0.7839573918657198,0.3317024463305042,0.7653821557703957,0.2746227684944058,0.15045290954758123,84.7058463600697,0.13555379200261086,1,"[0, 1]","[0.7277561768971097, 0.9106151647060854]"
temporal_rev,nn,2,6,0.6278509883426254,0.33943005891217976,0.7969657843770175,0.4406402845709204,0.767330389144672,0.35312880292946774,0.14740118552166298,84.7058463600697,0.13953888800460845,1,"[1, 0]","[0.7277561768971097, 0.9106151647060854]"
dist,nn,2,6,0.6115611192930781,0.22756541992053705,0.7839573918657198,0.3317024463305042,0.7653821557703957,0.2746227684944058,0.15045290954758123,84.7058463600697,0.21976196102332324,4,"[0, 1]","[0.7277561768971097, 0.9106151647060854]"
dist_leak,nn,2,6,0.6278509883426254,0.33943005891217976,0.7969657843770175,0.4406402845709204,0.767330389144672,0.35312880292946774,0.14740118552166298,84.7058463600697,0.1418870830675587,4,"[1, 0]","[0.7277561768971097, 0.9106151647060854]"
stationary,nn,2,7,0.3904063052045115,0.10614793467819404,0.6722961777980918,0.16691358024691358,0.6121573381848233,0.05318854087349812,0.2304438418515765,125.81483077607118,0.06542555207852274,-1,[0],[-1]
